日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月,來源
2026-07-06,2493,揚博,電子工業,移出,離高點太遠,278.81,90.0,,25,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,4542,科嶠,電子零組件業,移出,離高點太遠,434.5,98.0,,19,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,3189,景碩,半導體業,移出,離高點太遠,763.0,98.0,,11,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,8046,南電,電子工業,移出,離高點太遠,1075.0,94.0,,11,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,3042,晶技,電子工業,移出,突破失敗,224.5,88.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,3028,增你強,電子工業,移出,掉出掃描母體,80.46,71.0,,6,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,2472,立隆電,電子工業,移出,離高點太遠,398.94,95.0,,6,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,2375,凱美,電子工業,移出,晚期未觸發,206.47,85.0,,5,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,2327,國巨*,電子工業,移出,離高點太遠,1005.0,98.0,,49,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,3037,欣興,電子工業,移出,掉出掃描母體,967.02,94.0,,6,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,1409,新纖,紡織纖維,移出,掉出掃描母體,29.88,70.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,1714,和桐,化學工業,移出,離高點太遠,20.68,83.0,,21,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-06,5536,聖暉*,其他電子類,進榜,準備,1435.0,71.0,2.0,0,,-31.0,-7.0,,,,,,,1445.0,0.7,-31.5,-7.3,,,,,,,2026-07,2026
2026-07-06,8926,台汽電,油電燃氣業,進榜,準備,81.0,73.0,2.0,0,,-22.7,-7.0,,,,,,,80.0,-1.2,-21.8,-7.3,,,,,,,2026-07,2026
2026-07-06,2855,統一證,金融保險,進榜,準備,52.2,73.0,2.0,0,,-14.3,-7.0,,,,,,,53.1,1.7,-15.7,-7.3,,,,,,,2026-07,2026
2026-07-06,3317,尼克森,半導體業,進榜,準備,104.69,79.0,3.0,0,,-35.5,-7.0,,,,,,,106.2,1.4,-36.4,-7.3,,,,,,,2026-07,2026
2026-07-06,2351,順德,電子工業,進榜,準備,226.5,89.0,3.0,0,,-26.9,-7.0,,,,,,,230.0,1.5,-28.0,-7.3,,,,,,,2026-07,2026
2026-07-06,6693,廣閎科,半導體業,進榜,準備,275.83,93.0,3.0,0,,-40.9,-7.0,,,,,,,262.4,-4.9,-37.9,-7.3,,,,,,,2026-07,2026
2026-07-06,3675,德微,半導體業,進榜,準備,450.0,93.0,2.0,0,,-43.9,-7.0,,,,,,,448.0,-0.4,-43.6,-7.3,,,,,,,2026-07,2026
2026-07-06,8150,南茂,電子工業,觸發,進榜即觸發,115.5,83.0,5.0,0,115.5,-28.6,-7.0,,,,,,,118.0,2.2,-30.1,-7.3,,,,,,,2026-07,2026
2026-07-06,8150,南茂,電子工業,進榜,觸發,115.5,83.0,5.0,0,,-28.6,-7.0,,,,,,,118.0,2.2,-30.1,-7.3,,,,,,,2026-07,2026
2026-07-06,3532,台勝科,半導體業,移出,離高點太遠,405.13,97.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,2428,興勤,電子工業,移出,突破失敗,302.25,73.0,,4,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,4989,榮科,電子零組件業,移出,離高點太遠,99.9,82.0,,4,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,6834,天二科技,電子工業,移出,離高點太遠,118.5,98.0,,4,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,6208,日揚,電子零組件業,移出,掉出掃描母體,94.4,72.0,,12,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,2302,麗正,半導體業,移出,離高點太遠,48.9,92.0,,5,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,1303,南亞,塑膠工業,移出,離高點太遠,165.7,88.0,,19,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,6173,信昌電,電子零組件業,移出,離高點太遠,282.13,99.0,,25,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-07,6525,捷敏-KY,半導體業,觸發,等待後觸發,221.0,94.0,3.0,4,183.0,-38.9,-4.6,,,,,,,214.0,-3.2,-36.9,-5.0,,,,,,,2026-07,2026
2026-07-07,2303,聯電,半導體業,移出,離高點太遠,152.39,93.0,,15,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-08,3088,艾訊,電腦及週邊設備業,進榜,準備,144.57,72.0,2.0,0,,-7.3,-4.3,,,,,,,142.6,-1.4,-6.0,-4.6,,,,,,,2026-07,2026
2026-07-08,5328,華容,電子零組件業,移出,離高點太遠,71.8,96.0,,23,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-08,6693,廣閎科,半導體業,移出,晚期未觸發,244.0,90.0,,2,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-08,5536,聖暉*,其他電子類,移出,掉出掃描母體,1395.0,73.0,,2,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-09,8091,翔名,電子零組件業,進榜,準備,295.0,84.0,3.0,0,,-23.7,-4.2,,,,,,,298.5,1.2,-24.6,-4.5,,,,,,,2026-07,2026
2026-07-09,5471,松翰,電子工業,進榜,準備,66.77,75.0,2.0,0,,-17.9,-4.2,,,,,,,67.2,0.6,-18.4,-4.5,,,,,,,2026-07,2026
2026-07-09,6435,大中,半導體業,移出,離高點太遠,365.4,94.0,,21,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-09,7795,長廣,電子零組件業,移出,離高點太遠,552.0,81.0,,10,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,6672,騰輝電子-KY,電子工業,移出,離高點太遠,275.0,91.0,,18,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,3481,群創,光電業,移出,離高點太遠,61.0,98.0,,25,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,6213,聯茂,電子工業,移出,離高點太遠,359.5,92.0,,19,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,2484,希華,電子工業,移出,離高點太遠,83.53,98.0,,12,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,8261,富鼎,半導體業,移出,離高點太遠,292.5,96.0,,25,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,6174,安碁,電子零組件業,移出,離高點太遠,56.5,93.0,,10,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,3675,德微,半導體業,移出,離高點太遠,356.5,87.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,3317,尼克森,半導體業,移出,晚期未觸發,91.29,79.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,8926,台汽電,油電燃氣業,移出,離高點太遠,69.3,71.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,8182,加高,電子零組件業,移出,離高點太遠,47.64,72.0,,10,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,3088,艾訊,電腦及週邊設備業,移出,掉出掃描母體,141.14,71.0,,5,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-13,2645,長榮航太,航運業,進榜,準備,251.5,70.0,3.0,0,,-24.7,-2.7,,,,,,,247.0,-1.8,-23.3,-2.8,,,,,,,2026-07,2026
2026-07-13,8033,雷虎,其他,進榜,準備,249.5,73.0,3.0,0,,-31.1,-2.7,,,,,,,256.0,2.6,-32.8,-2.8,,,,,,,2026-07,2026
2026-07-13,8383,千附,其他電子類,觸發,進榜即觸發,74.33,72.0,2.0,0,74.33,-6.0,-2.7,,,,,,,80.5,8.4,-13.2,-2.8,,,,,,,2026-07,2026
2026-07-13,8383,千附,其他電子類,進榜,觸發,74.33,72.0,2.0,0,,-6.0,-2.7,,,,,,,80.5,8.4,-13.2,-2.8,,,,,,,2026-07,2026
2026-07-13,1303,南亞,塑膠工業,觸發,進榜即觸發,199.5,96.0,6.0,0,199.5,-7.3,-2.7,,,,,,,203.0,1.8,-8.9,-2.8,,,,,,,2026-07,2026
2026-07-13,1303,南亞,塑膠工業,進榜,觸發,199.5,96.0,6.0,0,,-7.3,-2.7,,,,,,,203.0,1.8,-8.9,-2.8,,,,,,,2026-07,2026
2026-07-13,7610,聯友金屬,綠能環保,觸發,進榜即觸發,2425.0,100.0,4.0,0,2425.0,-19.6,-2.7,,,,,,,2465.0,1.6,-20.9,-2.8,,,,,,,2026-07,2026
2026-07-13,7610,聯友金屬,綠能環保,進榜,觸發,2425.0,100.0,4.0,0,,-19.6,-2.7,,,,,,,2465.0,1.6,-20.9,-2.8,,,,,,,2026-07,2026
2026-07-13,6182,合晶,半導體業,觸發,進榜即觸發,189.5,100.0,4.0,0,189.5,-50.9,-2.7,,,,,,,185.0,-2.4,-49.7,-2.8,,,,,,,2026-07,2026
2026-07-13,6182,合晶,半導體業,進榜,觸發,189.5,100.0,4.0,0,,-50.9,-2.7,,,,,,,185.0,-2.4,-49.7,-2.8,,,,,,,2026-07,2026
2026-07-13,3702,大聯大,電子工業,進榜,準備,113.05,71.0,3.0,0,,11.1,-2.7,,,,,,,112.6,-0.4,11.6,-2.8,,,,,,,2026-07,2026
2026-07-14,2855,統一證,金融保險,移出,離高點太遠,46.65,79.0,,8,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-14,2351,順德,電子工業,移出,離高點太遠,193.22,86.0,,8,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-14,8150,南茂,電子工業,移出,離高點太遠,104.0,83.0,,8,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-14,6525,捷敏-KY,半導體業,移出,離高點太遠,181.5,90.0,,11,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-14,6446,藥華藥,生技醫療業,移出,離高點太遠,1200.0,92.0,,20,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-14,3026,禾伸堂,電子工業,移出,離高點太遠,815.0,100.0,,13,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-14,8039,台虹,電子工業,進榜,觸發,185.5,79.0,6.0,0,,16.4,-1.6,,,,,,,186.0,0.3,16.1,-2.0,,,,,,,2026-07,2026
2026-07-14,6829,千附精密,電機機械,觸發,進榜即觸發,256.5,87.0,3.0,0,256.5,-19.7,-1.6,,,,,,,263.0,2.5,-21.7,-2.0,,,,,,,2026-07,2026
2026-07-14,6829,千附精密,電機機械,進榜,觸發,256.5,87.0,3.0,0,,-19.7,-1.6,,,,,,,263.0,2.5,-21.7,-2.0,,,,,,,2026-07,2026
2026-07-14,3532,台勝科,半導體業,觸發,進榜即觸發,510.0,99.0,3.0,0,510.0,-44.3,-1.6,,,,,,,535.0,4.9,-46.9,-2.0,,,,,,,2026-07,2026
2026-07-14,3532,台勝科,半導體業,進榜,觸發,510.0,99.0,3.0,0,,-44.3,-1.6,,,,,,,535.0,4.9,-46.9,-2.0,,,,,,,2026-07,2026
2026-07-14,8039,台虹,電子工業,觸發,進榜即觸發,185.5,79.0,6.0,0,185.5,16.4,-1.6,,,,,,,186.0,0.3,16.1,-2.0,,,,,,,2026-07,2026
2026-07-15,8096,擎亞,電子通路業,移出,離高點太遠,146.0,89.0,,30,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-15,3702,大聯大,電子工業,移出,掉出掃描母體,115.47,75.0,,2,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-15,1810,和成,玻璃陶瓷,進榜,準備,31.1,76.0,2.0,0,,-22.2,-2.5,,,,,,,30.2,-2.7,-20.0,-2.4,,,,,,,2026-07,2026
2026-07-15,3033,威健,電子工業,觸發,進榜即觸發,53.37,73.0,3.0,0,53.37,-5.7,-2.5,,,,,,,53.8,0.7,-6.4,-2.4,,,,,,,2026-07,2026
2026-07-15,6949,沛爾生醫-創,創新版股票,觸發,進榜即觸發,1025.0,89.0,4.0,0,1025.0,-1.5,-2.5,,,,,,,1020.0,-0.5,-1.0,-2.4,,,,,,,2026-07,2026
2026-07-15,6949,沛爾生醫-創,創新版股票,進榜,觸發,1025.0,89.0,4.0,0,,-1.5,-2.5,,,,,,,1020.0,-0.5,-1.0,-2.4,,,,,,,2026-07,2026
2026-07-15,8046,南電,電子工業,觸發,進榜即觸發,1415.0,99.0,4.0,0,1415.0,-10.6,-2.5,,,,,,,1405.0,-0.7,-10.0,-2.4,,,,,,,2026-07,2026
2026-07-15,8046,南電,電子工業,進榜,觸發,1415.0,99.0,4.0,0,,-10.6,-2.5,,,,,,,1405.0,-0.7,-10.0,-2.4,,,,,,,2026-07,2026
2026-07-15,3033,威健,電子工業,進榜,觸發,53.37,73.0,3.0,0,,-5.7,-2.5,,,,,,,53.8,0.7,-6.4,-2.4,,,,,,,2026-07,2026
2026-07-16,2883,凱基金,金融保險,進榜,準備,30.55,74.0,2.0,0,,3.1,-2.4,,,,,,,30.0,-1.8,5.0,-1.4,,,,,,,2026-07,2026
2026-07-16,6829,千附精密,電機機械,移出,離高點太遠,231.5,80.0,,2,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-16,6182,合晶,半導體業,移出,突破失敗,166.0,99.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-16,8046,南電,電子工業,移出,突破失敗,1275.0,99.0,,1,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-16,6505,台塑化,油電燃氣業,觸發,進榜即觸發,80.0,70.0,6.0,0,80.0,-12.8,-2.4,,,,,,,79.6,-0.5,-12.3,-1.4,,,,,,,2026-07,2026
2026-07-16,2645,長榮航太,航運業,移出,掉出掃描母體,242.0,71.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-16,5434,崇越,電子工業,觸發,進榜即觸發,596.0,78.0,2.0,0,596.0,-11.6,-2.4,,,,,,,579.0,-2.9,-9.0,-1.4,,,,,,,2026-07,2026
2026-07-16,5434,崇越,電子工業,進榜,觸發,596.0,78.0,2.0,0,,-11.6,-2.4,,,,,,,579.0,-2.9,-9.0,-1.4,,,,,,,2026-07,2026
2026-07-16,4939,亞電,電子零組件業,觸發,進榜即觸發,66.8,79.0,5.0,0,66.8,-4.3,-2.4,,,,,,,65.0,-2.7,-1.7,-1.4,,,,,,,2026-07,2026
2026-07-16,4939,亞電,電子零組件業,進榜,觸發,66.8,79.0,5.0,0,,-4.3,-2.4,,,,,,,65.0,-2.7,-1.7,-1.4,,,,,,,2026-07,2026
2026-07-16,6505,台塑化,油電燃氣業,進榜,觸發,80.0,70.0,6.0,0,,-12.8,-2.4,,,,,,,79.6,-0.5,-12.3,-1.4,,,,,,,2026-07,2026
2026-07-17,4939,亞電,電子零組件業,移出,離高點太遠,60.2,75.0,,1,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,3033,威健,電子工業,移出,掉出掃描母體,52.02,72.0,,2,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,3532,台勝科,半導體業,移出,離高點太遠,424.0,99.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,8033,雷虎,其他,移出,離高點太遠,219.0,72.0,,4,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,5471,松翰,電子工業,移出,離高點太遠,55.9,75.0,,8,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,5483,中美晶,半導體業,移出,離高點太遠,232.98,89.0,,14,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,6488,環球晶,半導體業,移出,離高點太遠,1240.0,97.0,,15,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,3055,蔚華科,電子通路業,移出,離高點太遠,163.0,93.0,,15,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,3711,日月光投控,半導體業,移出,突破失敗,614.0,87.0,,25,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-17,1718,中纖,化學工業,移出,離高點太遠,13.65,89.0,,14,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-20,1303,南亞,塑膠工業,移出,離高點太遠,186.5,98.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-20,5434,崇越,電子工業,移出,突破失敗,544.0,82.0,,4,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-20,7610,聯友金屬,綠能環保,移出,離高點太遠,2170.0,100.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-20,8383,千附,其他電子類,移出,離高點太遠,80.2,86.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-20,3374,精材,半導體業,移出,離高點太遠,345.5,93.0,,27,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-20,6196,帆宣,其他電子業,移出,晚期未觸發,518.0,82.0,,48,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-20,8091,翔名,電子零組件業,移出,掉出掃描母體,268.0,88.0,,11,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-21,4939,亞電,電子零組件業,進榜,觸發,72.8,86.0,5.0,0,,-17.4,-1.2,,,,,,,76.9,5.6,-21.8,-1.5,,,,,,,2026-07,2026
2026-07-21,4939,亞電,電子零組件業,觸發,進榜即觸發,72.8,86.0,5.0,0,72.8,-17.4,-1.2,,,,,,,76.9,5.6,-21.8,-1.5,,,,,,,2026-07,2026
2026-07-21,6414,樺漢,電子工業,進榜,觸發,445.5,76.0,2.0,0,,-12.6,-1.2,,,,,,,470.0,5.5,-17.1,-1.5,,,,,,,2026-07,2026
2026-07-21,6414,樺漢,電子工業,觸發,進榜即觸發,445.5,76.0,2.0,0,445.5,-12.6,-1.2,,,,,,,470.0,5.5,-17.1,-1.5,,,,,,,2026-07,2026
2026-07-21,2395,研華,電子工業,進榜,準備,567.0,86.0,2.0,0,,19.8,-1.2,,,,,,,589.0,3.9,15.3,-1.5,,,,,,,2026-07,2026
2026-07-22,3374,精材,半導體業,觸發,進榜即觸發,418.0,93.0,3.0,0,418.0,-28.5,-1.8,,,,,,,411.0,-1.7,-27.3,-2.0,,,,,,,2026-07,2026
2026-07-22,3088,艾訊,電腦及週邊設備業,進榜,準備,144.57,80.0,2.0,0,,-12.5,-1.8,,,,,,,146.0,1.0,-13.4,-2.0,,,,,,,2026-07,2026
2026-07-22,3374,精材,半導體業,進榜,觸發,418.0,93.0,3.0,0,,-28.5,-1.8,,,,,,,411.0,-1.7,-27.3,-2.0,,,,,,,2026-07,2026
2026-07-23,6166,凌華,電腦及週邊設備業,進榜,觸發,159.5,95.0,3.0,0,,-24.5,-0.8,,,,,,,160.5,0.6,-24.9,-0.5,,,,,,,2026-07,2026
2026-07-23,6166,凌華,電腦及週邊設備業,觸發,進榜即觸發,159.5,95.0,3.0,0,159.5,-24.5,-0.8,,,,,,,160.5,0.6,-24.9,-0.5,,,,,,,2026-07,2026
2026-07-23,3702,大聯大,電子工業,進榜,準備,117.4,77.0,3.0,0,,-14.0,-0.8,,,,,,,116.4,-0.8,-13.3,-0.5,,,,,,,2026-07,2026
2026-07-24,1810,和成,玻璃陶瓷,移出,離高點太遠,28.6,75.0,,9,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-24,4939,亞電,電子零組件業,移出,離高點太遠,62.7,79.0,,3,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-24,3374,精材,半導體業,移出,突破失敗,365.0,90.0,,2,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-27,2881,富邦金,金融保險,進榜,準備,130.0,71.0,3.0,0,,1.5,0.0,,,,,,,127.5,-1.9,3.5,0.8,,,,,,,2026-07,2026
2026-07-27,8039,台虹,電子工業,移出,離高點太遠,216.0,94.0,,13,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-27,6505,台塑化,油電燃氣業,移出,離高點太遠,77.9,81.0,,11,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-28,6166,凌華,電腦及週邊設備業,移出,離高點太遠,137.0,95.0,,5,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-28,3088,艾訊,電腦及週邊設備業,移出,掉出掃描母體,141.5,83.0,,6,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-28,3702,大聯大,電子工業,移出,掉出掃描母體,112.09,77.0,,5,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-28,6949,沛爾生醫-創,創新版股票,移出,離高點太遠,891.0,95.0,,13,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-28,6414,樺漢,電子工業,移出,離高點太遠,436.0,80.0,,7,,,,,,,,,,,,,,,,,,,,2026-07,2026
2026-07-29,5904,寶雅,貿易百貨,進榜,準備,72.0,88.0,2.0,0,,3.9,5.0,,,,,,,69.3,-3.8,7.9,5.4,,,,,,,2026-07,2026
2026-07-29,2880,華南金,金融保險,進榜,準備,40.09,70.0,2.0,0,,-1.2,5.0,,,,,,,40.2,0.2,-1.5,5.4,,,,,,,2026-07,2026
2026-07-30,2886,兆豐金,金融保險,進榜,準備,49.65,74.0,1.0,0,,-7.0,6.1,,,,,,,49.6,0.0,-7.0,4.3,,,,,,,2026-07,2026
2026-07-31,2347,聯強,電子工業,進榜,準備,93.7,77.0,1.0,0,,-7.7,3.4,,,,,,,91.1,-2.8,-5.0,3.8,,,,,,,2026-07,2026
2026-07-31,6214,精誠,資訊服務業,進榜,準備,154.0,74.0,3.0,0,,17.5,3.4,,,,,,,151.0,-1.9,19.9,3.8,,,,,,,2026-07,2026
2026-07-31,2887,台新新光金,金融保險,進榜,準備,35.95,88.0,2.0,0,,4.3,3.4,,,,,,,35.5,-1.3,5.6,3.8,,,,,,,2026-07,2026
2026-07-31,2890,永豐金,金融保險,進榜,準備,40.6,79.0,2.0,0,,-2.0,3.4,,,,,,,40.0,-1.5,-0.5,3.8,,,,,,,2026-07,2026
2026-08-03,3441,聯一光,光電業,進榜,觸發,92.4,99.0,3.0,0,,47.2,2.0,,,,,,,93.5,1.2,45.5,2.6,,,,,,,2026-08,2026
2026-08-03,3441,聯一光,光電業,觸發,進榜即觸發,92.4,99.0,3.0,0,92.4,47.2,2.0,,,,,,,93.5,1.2,45.5,2.6,,,,,,,2026-08,2026
2026-08-03,6206,飛捷,電腦及週邊設備業,進榜,準備,133.5,74.0,1.0,0,,3.4,2.0,,,,,,,132.0,-1.1,4.5,2.6,,,,,,,2026-08,2026
2026-08-03,2886,兆豐金,金融保險,移出,掉出掃描母體,51.19,72.0,,4,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-03,6214,精誠,資訊服務業,移出,掉出掃描母體,154.0,74.0,,3,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-03,2880,華南金,金融保險,移出,掉出掃描母體,41.92,73.0,,5,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-04,2885,元大金,金融保險,進榜,準備,66.35,81.0,3.0,0,,0.5,1.9,,,,,,,66.8,0.7,-0.2,1.2,,,,,,,2026-08,2026
2026-08-04,3034,聯詠,半導體業,進榜,準備,524.0,70.0,2.0,0,,5.3,1.9,,,,,,,540.0,3.1,2.2,1.2,,,,,,,2026-08,2026
2026-08-04,2425,承啟,電子工業,進榜,準備,50.2,84.0,2.0,0,,-25.4,1.9,,,,,,,51.0,1.6,-26.6,1.2,,,,,,,2026-08,2026
2026-08-04,2301,光寶科,電腦及週邊設備業,觸發,進榜即觸發,249.7,82.0,6.0,0,249.7,20.3,1.9,,,,,,,257.6,3.2,16.6,1.2,,,,,,,2026-08,2026
2026-08-04,2301,光寶科,電腦及週邊設備業,進榜,觸發,249.7,82.0,6.0,0,,20.3,1.9,,,,,,,257.6,3.2,16.6,1.2,,,,,,,2026-08,2026
2026-08-04,2059,川湖,電子工業,觸發,進榜即觸發,9461.63,99.0,4.0,0,9461.63,49.6,1.9,,,,,,,9466.6,0.1,49.5,1.2,,,,,,,2026-08,2026
2026-08-04,2059,川湖,電子工業,進榜,觸發,9461.63,99.0,4.0,0,,49.6,1.9,,,,,,,9466.6,0.1,49.5,1.2,,,,,,,2026-08,2026
2026-08-05,2301,光寶科,電腦及週邊設備業,移出,掉出掃描母體,249.7,82.0,,1,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-05,2347,聯強,電子工業,移出,掉出掃描母體,93.8,71.0,,5,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-05,2395,研華,電子工業,觸發,等待後觸發,633.0,92.0,2.0,15,580.51,9.3,0.8,,,,,,,670.0,5.8,3.3,1.2,,,,,,,2026-08,2026
2026-08-05,2890,永豐金,金融保險,移出,掉出掃描母體,39.6,71.0,,5,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-05,3605,宏致,電子工業,進榜,觸發,100.06,70.0,6.0,0,,26.9,0.8,,,,,,,101.0,1.0,25.7,1.2,,,,,,,2026-08,2026
2026-08-05,3702,大聯大,電子工業,觸發,進榜即觸發,124.65,88.0,3.0,0,124.65,-18.2,0.8,,,,,,,122.2,-1.9,-16.6,1.2,,,,,,,2026-08,2026
2026-08-05,3702,大聯大,電子工業,進榜,觸發,124.65,88.0,3.0,0,,-18.2,0.8,,,,,,,122.2,-1.9,-16.6,1.2,,,,,,,2026-08,2026
2026-08-05,3605,宏致,電子工業,觸發,進榜即觸發,100.06,70.0,6.0,0,100.06,26.9,0.8,,,,,,,101.0,1.0,25.7,1.2,,,,,,,2026-08,2026
2026-08-06,3034,聯詠,半導體業,移出,掉出掃描母體,550.0,70.0,,2,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-06,3006,晶豪科,電子工業,進榜,觸發,258.0,83.0,5.0,0,,,,,,,,,,255.0,-1.2,,,,,,,,,2026-08,2026
2026-08-06,3006,晶豪科,電子工業,觸發,進榜即觸發,258.0,83.0,5.0,0,258.0,,,,,,,,,255.0,-1.2,,,,,,,,,2026-08,2026
2026-08-06,2377,微星,電子工業,進榜,準備,149.58,78.0,1.0,0,,,,,,,,,,149.6,0.0,,,,,,,,,2026-08,2026
2026-08-06,3141,晶宏,半導體業,進榜,準備,78.4,77.0,3.0,0,,,,,,,,,,78.8,0.5,,,,,,,,,2026-08,2026
2026-08-06,3022,威強電,電子工業,進榜,準備,96.85,71.0,1.0,0,,,,,,,,,,97.3,0.5,,,,,,,,,2026-08,2026
2026-08-06,2881,富邦金,金融保險,移出,掉出掃描母體,129.5,72.0,,10,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-07,2425,承啟,電子工業,觸發,等待後觸發,52.9,89.0,2.0,3,50.9,,,,,,,,,51.8,-2.1,,,,,,,,,2026-08,2026
2026-08-07,3441,聯一光,光電業,移出,突破失敗,84.4,95.0,,4,,,,,,,,,,,,,,,,,,,,2026-08,2026
2026-08-07,8050,廣積,電腦及週邊設備業,進榜,準備,69.0,84.0,1.0,0,,,,,,,,,,67.3,-2.5,,,,,,,,,2026-08,2026
2026-08-07,2049,上銀,電機機械,進榜,準備,387.0,74.0,2.0,0,,,,,,,,,,381.0,-1.6,,,,,,,,,2026-08,2026
2026-08-10,2049,上銀,電機機械,移出,掉出掃描母體,387.0,74.0,,3,,,,,,,,,,,,,,,,,,,,2026-08,2026
